Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
22,randomPN_0.lp,0.085,322.0,4130.0,1.0,315.0,15241.0,7284.0,10.0,0.0,10,SAT,
22,randomPN_1.lp,0.081,343.0,2708.0,1.0,341.0,15219.0,7304.0,10.0,0.0,10,SAT,
22,randomPN_10.lp,0.081,190.0,1491.0,0.0,188.0,15209.0,7303.0,10.0,0.0,10,SAT,
22,randomPN_11.lp,0.082,276.0,1999.0,1.0,276.0,15209.0,7259.0,10.0,0.0,10,SAT,
22,randomPN_12.lp,0.085,315.0,2469.0,1.0,299.0,15207.0,7237.0,10.0,0.0,10,SAT,
22,randomPN_13.lp,0.08,110.0,1000.0,0.0,108.0,15231.0,7349.0,10.0,0.0,10,SAT,
22,randomPN_14.lp,0.081,194.0,1600.0,0.0,181.0,15251.0,7373.0,10.0,0.0,10,SAT,
22,randomPN_15.lp,0.082,299.0,1950.0,0.0,295.0,15231.0,7283.0,10.0,0.0,10,SAT,
22,randomPN_16.lp,0.086,305.0,2714.0,1.0,305.0,15221.0,7304.0,10.0,0.0,10,SAT,
22,randomPN_17.lp,0.085,257.0,1684.0,1.0,252.0,15230.0,7305.0,10.0,0.0,10,SAT,
22,randomPN_18.lp,0.082,146.0,1672.0,0.0,141.0,15239.0,7306.0,10.0,0.0,10,SAT,
22,randomPN_19.lp,0.079,177.0,1714.0,0.0,166.0,15206.0,7303.0,10.0,0.0,10,SAT,
22,randomPN_2.lp,0.084,334.0,1884.0,1.0,332.0,15229.0,7327.0,10.0,0.0,10,SAT,
22,randomPN_20.lp,0.083,291.0,1900.0,1.0,291.0,15240.0,7284.0,10.0,0.0,10,SAT,
22,randomPN_21.lp,0.086,278.0,1989.0,1.0,277.0,15254.0,7307.0,10.0,0.0,10,SAT,
22,randomPN_22.lp,0.084,236.0,2035.0,1.0,236.0,15253.0,7329.0,10.0,0.0,10,SAT,
22,randomPN_23.lp,0.09,400.0,4188.0,1.0,399.0,15234.0,7283.0,10.0,0.0,10,SAT,
22,randomPN_24.lp,0.08,172.0,1652.0,0.0,168.0,15239.0,7350.0,10.0,0.0,10,SAT,
22,randomPN_25.lp,0.084,344.0,2240.0,1.0,331.0,15208.0,7303.0,10.0,0.0,10,SAT,
22,randomPN_26.lp,0.082,284.0,2017.0,1.0,281.0,15241.0,7350.0,10.0,0.0,10,SAT,
22,randomPN_27.lp,0.085,186.0,1597.0,0.0,186.0,15265.0,7308.0,10.0,0.0,10,SAT,
22,randomPN_28.lp,0.084,296.0,2791.0,0.0,284.0,15208.0,7281.0,10.0,0.0,10,SAT,
22,randomPN_29.lp,0.078,118.0,1767.0,0.0,114.0,15208.0,7303.0,10.0,0.0,10,SAT,
22,randomPN_3.lp,0.08,171.0,1212.0,0.0,167.0,15200.0,7258.0,10.0,0.0,10,SAT,
22,randomPN_30.lp,0.082,165.0,1669.0,0.0,164.0,15219.0,7304.0,10.0,0.0,10,SAT,
22,randomPN_31.lp,0.082,276.0,2121.0,1.0,267.0,15251.0,7373.0,10.0,0.0,10,SAT,
22,randomPN_32.lp,0.094,423.0,3525.0,1.0,417.0,15251.0,7329.0,10.0,0.0,10,SAT,
22,randomPN_33.lp,0.083,217.0,1368.0,0.0,213.0,15239.0,7306.0,10.0,0.0,10,SAT,
22,randomPN_34.lp,0.085,307.0,1663.0,1.0,306.0,15254.0,7351.0,10.0,0.0,10,SAT,
22,randomPN_35.lp,0.085,276.0,4392.0,1.0,271.0,15220.0,7282.0,10.0,0.0,10,SAT,
22,randomPN_36.lp,0.082,220.0,2211.0,1.0,213.0,15206.0,7325.0,10.0,0.0,10,SAT,
22,randomPN_37.lp,0.083,275.0,1784.0,0.0,270.0,15209.0,7303.0,10.0,0.0,10,SAT,
22,randomPN_38.lp,0.082,212.0,1830.0,0.0,212.0,15227.0,7349.0,10.0,0.0,10,SAT,
22,randomPN_39.lp,0.084,206.0,2968.0,1.0,206.0,15220.0,7260.0,10.0,0.0,10,SAT,
