Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
20,randomPN_0.lp,2.015,1977.0,26725.0,9.0,1977.0,1112814.0,523019.0,10.0,0.0,10,SAT,
20,randomPN_1.lp,2.309,992.0,16564.0,5.0,984.0,1166423.0,548530.0,10.0,0.0,10,SAT,
20,randomPN_10.lp,2.016,4982.0,34978.0,13.0,4982.0,1145112.0,539776.0,10.0,0.0,10,SAT,
20,randomPN_11.lp,1.974,2090.0,28019.0,8.0,2090.0,1159736.0,545328.0,10.0,0.0,10,SAT,
20,randomPN_12.lp,1.807,1054.0,15943.0,5.0,1043.0,1082552.0,506651.0,10.0,0.0,10,SAT,
20,randomPN_13.lp,1.988,1457.0,21365.0,7.0,1457.0,1164295.0,547578.0,10.0,0.0,10,SAT,
20,randomPN_14.lp,1.949,1427.0,17222.0,6.0,1420.0,1190267.0,558984.0,10.0,0.0,10,SAT,
20,randomPN_15.lp,2.054,1712.0,25483.0,6.0,1709.0,1153690.0,540208.0,10.0,0.0,10,SAT,
20,randomPN_16.lp,2.126,1507.0,11888.0,6.0,1507.0,1099944.0,514182.0,10.0,0.0,10,SAT,
20,randomPN_17.lp,1.943,2349.0,24641.0,10.0,2343.0,1127791.0,529312.0,10.0,0.0,10,SAT,
20,randomPN_18.lp,1.666,2334.0,21906.0,8.0,2334.0,980095.0,455054.0,10.0,0.0,10,SAT,
20,randomPN_19.lp,1.931,3843.0,45801.0,13.0,3843.0,1070128.0,502114.0,10.0,0.0,10,SAT,
20,randomPN_2.lp,1.792,1773.0,18113.0,8.0,1772.0,1072170.0,500018.0,10.0,0.0,10,SAT,
20,randomPN_20.lp,1.9,2254.0,16784.0,11.0,2252.0,1130046.0,530434.0,10.0,0.0,10,SAT,
20,randomPN_21.lp,2.023,1973.0,19168.0,9.0,1972.0,1168872.0,550225.0,10.0,0.0,10,SAT,
20,randomPN_22.lp,1.834,2630.0,31262.0,12.0,2624.0,1040070.0,486370.0,10.0,0.0,10,SAT,
20,randomPN_23.lp,1.938,1820.0,31426.0,7.0,1820.0,1117175.0,525043.0,10.0,0.0,10,SAT,
20,randomPN_24.lp,1.9,879.0,8025.0,4.0,878.0,1226704.0,574657.0,10.0,0.0,10,SAT,
20,randomPN_25.lp,1.984,2174.0,20874.0,11.0,2174.0,1134351.0,532401.0,10.0,0.0,10,SAT,
20,randomPN_26.lp,1.955,1957.0,33373.0,8.0,1956.0,1125667.0,528354.0,10.0,0.0,10,SAT,
20,randomPN_27.lp,1.825,2709.0,21872.0,13.0,2709.0,1031522.0,483001.0,10.0,0.0,10,SAT,
20,randomPN_28.lp,1.949,1923.0,41549.0,10.0,1923.0,1133765.0,530873.0,10.0,0.0,10,SAT,
20,randomPN_29.lp,2.01,1273.0,12764.0,6.0,1270.0,1183806.0,556516.0,10.0,0.0,10,SAT,
20,randomPN_3.lp,1.858,1973.0,29181.0,7.0,1971.0,1078579.0,505423.0,10.0,0.0,10,SAT,
20,randomPN_30.lp,2.033,1930.0,21096.0,9.0,1930.0,1121333.0,526386.0,10.0,0.0,10,SAT,
20,randomPN_31.lp,2.262,1983.0,27317.0,10.0,1983.0,1136453.0,532848.0,10.0,0.0,10,SAT,
20,randomPN_32.lp,1.826,1851.0,19191.0,7.0,1847.0,1087173.0,509355.0,10.0,0.0,10,SAT,
20,randomPN_33.lp,1.732,2217.0,31879.0,8.0,2215.0,1008044.0,470296.0,10.0,0.0,10,SAT,
20,randomPN_34.lp,1.985,1568.0,16931.0,7.0,1568.0,1162041.0,546451.0,10.0,0.0,10,SAT,
20,randomPN_35.lp,2.027,2110.0,15276.0,10.0,2108.0,1198416.0,564550.0,10.0,0.0,10,SAT,
20,randomPN_36.lp,1.87,1707.0,29333.0,8.0,1705.0,1104525.0,517397.0,10.0,0.0,10,SAT,
20,randomPN_37.lp,1.923,1667.0,20128.0,6.0,1666.0,1114702.0,523292.0,10.0,0.0,10,SAT,
20,randomPN_38.lp,1.992,1498.0,19707.0,8.0,1497.0,1137272.0,532009.0,10.0,0.0,10,SAT,
20,randomPN_39.lp,1.928,1292.0,14526.0,6.0,1279.0,1181315.0,554768.0,10.0,0.0,10,SAT,
20,randomPN_4.lp,2.006,2122.0,31368.0,7.0,2117.0,1166194.0,548307.0,10.0,0.0,10,SAT,
20,randomPN_40.lp,1.753,2385.0,25483.0,9.0,2381.0,1046257.0,488611.0,10.0,0.0,10,SAT,
20,randomPN_41.lp,1.958,1824.0,20859.0,9.0,1822.0,1170740.0,550499.0,10.0,0.0,10,SAT,
20,randomPN_42.lp,2.116,1296.0,12193.0,6.0,1284.0,1250130.0,587251.0,10.0,0.0,10,SAT,
20,randomPN_43.lp,1.896,1850.0,14969.0,10.0,1850.0,1125767.0,528466.0,10.0,0.0,10,SAT,
20,randomPN_44.lp,1.898,2590.0,37685.0,10.0,2589.0,1078711.0,503056.0,10.0,0.0,10,SAT,
20,randomPN_45.lp,2.113,1724.0,24260.0,7.0,1724.0,1230602.0,578768.0,10.0,0.0,10,SAT,
20,randomPN_46.lp,2.03,2791.0,37229.0,12.0,2789.0,1146980.0,540050.0,10.0,0.0,10,SAT,
20,randomPN_47.lp,1.886,1653.0,21088.0,7.0,1653.0,1114987.0,524032.0,10.0,0.0,10,SAT,
20,randomPN_48.lp,1.887,1790.0,31158.0,7.0,1788.0,1078484.0,505311.0,10.0,0.0,10,SAT,
20,randomPN_49.lp,1.995,1664.0,23946.0,8.0,1664.0,1179124.0,553754.0,10.0,0.0,10,SAT,
20,randomPN_5.lp,1.803,2118.0,21270.0,8.0,2116.0,1033659.0,483956.0,10.0,0.0,10,SAT,
20,randomPN_6.lp,1.957,1101.0,10896.0,4.0,1099.0,1123623.0,524521.0,10.0,0.0,10,SAT,
20,randomPN_7.lp,2.097,1618.0,15733.0,10.0,1618.0,1151495.0,539196.0,10.0,0.0,10,SAT,
20,randomPN_8.lp,1.885,1651.0,33374.0,5.0,1651.0,1121340.0,526388.0,10.0,0.0,10,SAT,
20,randomPN_9.lp,1.808,3468.0,40815.0,14.0,3468.0,1008109.0,470355.0,10.0,0.0,10,SAT,
