Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,max_bond_arcs,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_18.lp,10,9,11,12,1.2,1.1,"{'R1': 2, 'R2': 2, 'R3': 2, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_19.lp,10,11,11,11,1.1,1.1,"{'R1': 3, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_2.lp,10,10,10,10,1.0,1.0,"{'R1': 2, 'R2': 1, 'R3': 5, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_20.lp,10,9,10,10,1.0,1.0,"{'R1': 1, 'R2': 3, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_21.lp,10,8,8,9,0.9,0.8,"{'R1': 4, 'R2': 0, 'R3': 3, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_22.lp,10,7,8,12,1.2,0.8,"{'R1': 2, 'R2': 2, 'R3': 1, 'R4': 3, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_23.lp,10,7,8,9,0.9,0.8,"{'R1': 2, 'R2': 0, 'R3': 4, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_24.lp,10,8,9,9,0.9,0.9,"{'R1': 0, 'R2': 3, 'R3': 4, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_25.lp,10,9,12,15,1.5,1.2,"{'R1': 1, 'R2': 0, 'R3': 4, 'R4': 3, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_26.lp,10,9,9,13,1.3,0.9,"{'R1': 3, 'R2': 1, 'R3': 2, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_27.lp,10,10,10,10,1.0,1.0,"{'R1': 2, 'R2': 2, 'R3': 4, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_28.lp,10,8,8,10,1.0,0.8,"{'R1': 3, 'R2': 2, 'R3': 1, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_29.lp,10,8,8,11,1.1,0.8,"{'R1': 2, 'R2': 2, 'R3': 2, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_3.lp,10,9,9,13,1.3,0.9,"{'R1': 0, 'R2': 3, 'R3': 3, 'R4': 2, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_30.lp,10,9,9,14,1.4,0.9,"{'R1': 3, 'R2': 1, 'R3': 1, 'R4': 3, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_31.lp,10,9,9,16,1.6,0.9,"{'R1': 1, 'R2': 1, 'R3': 3, 'R4': 3, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_32.lp,10,10,10,19,1.9,1.0,"{'R1': 1, 'R2': 1, 'R3': 3, 'R4': 3, 'R5': 4, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_33.lp,10,10,10,10,1.0,1.0,"{'R1': 2, 'R2': 5, 'R3': 1, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_34.lp,10,10,10,10,1.0,1.0,"{'R1': 4, 'R2': 4, 'R3': 0, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_35.lp,10,10,10,10,1.0,1.0,"{'R1': 2, 'R2': 4, 'R3': 2, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_36.lp,10,8,9,9,0.9,0.9,"{'R1': 1, 'R2': 3, 'R3': 3, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_37.lp,10,7,8,12,1.2,0.8,"{'R1': 0, 'R2': 4, 'R3': 1, 'R4': 3, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_38.lp,10,10,10,13,1.3,1.0,"{'R1': 4, 'R2': 0, 'R3': 3, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_39.lp,10,6,7,9,0.9,0.7,"{'R1': 1, 'R2': 3, 'R3': 1, 'R4': 3, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_4.lp,10,10,12,13,1.3,1.2,"{'R1': 2, 'R2': 0, 'R3': 4, 'R4': 2, 'R5': 3, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_40.lp,10,10,10,13,1.3,1.0,"{'R1': 2, 'R2': 3, 'R3': 2, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_41.lp,10,8,10,13,1.3,1.0,"{'R1': 0, 'R2': 1, 'R3': 4, 'R4': 3, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_42.lp,10,9,9,10,1.0,0.9,"{'R1': 2, 'R2': 1, 'R3': 4, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_43.lp,10,10,10,10,1.0,1.0,"{'R1': 4, 'R2': 3, 'R3': 1, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_44.lp,10,10,10,10,1.0,1.0,"{'R1': 4, 'R2': 1, 'R3': 3, 'R4': 0, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_45.lp,10,8,9,9,0.9,0.9,"{'R1': 2, 'R2': 0, 'R3': 5, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_46.lp,10,6,8,12,1.2,0.8,"{'R1': 2, 'R2': 0, 'R3': 2, 'R4': 4, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_47.lp,10,7,9,15,1.5,0.9,"{'R1': 0, 'R2': 2, 'R3': 2, 'R4': 4, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_48.lp,10,10,10,11,1.1,1.0,"{'R1': 2, 'R2': 1, 'R3': 4, 'R4': 1, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_49.lp,10,7,7,9,0.9,0.7,"{'R1': 2, 'R2': 4, 'R3': 0, 'R4': 2, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_5.lp,10,5,6,9,0.9,0.6,"{'R1': 1, 'R2': 0, 'R3': 3, 'R4': 4, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_6.lp,10,8,8,9,0.9,0.8,"{'R1': 2, 'R2': 3, 'R3': 2, 'R4': 1, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_7.lp,10,11,11,11,1.1,1.1,"{'R1': 2, 'R2': 1, 'R3': 5, 'R4': 0, 'R5': 2, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_8.lp,10,8,8,10,1.0,0.8,"{'R1': 1, 'R2': 2, 'R3': 3, 'R4': 2, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3_r4_r5/no_bonds/token_types_12/randomPN_9.lp,10,9,9,11,1.1,0.9,"{'R1': 0, 'R2': 4, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",12,0,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
