Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
22,randomPN_0.lp,12.684,984.0,8590.0,4.0,969.0,7792939.0,3757704.0,10.0,0.0,10,SAT,
22,randomPN_1.lp,10.374,1285.0,16647.0,6.0,1284.0,6502529.0,3113050.0,10.0,0.0,10,SAT,
22,randomPN_10.lp,9.426,1830.0,15962.0,6.0,1829.0,5842413.0,2778854.0,10.0,0.0,10,SAT,
22,randomPN_11.lp,15.335,1279.0,15964.0,6.0,1272.0,10012375.0,4821779.0,10.0,0.0,10,SAT,
22,randomPN_12.lp,13.745,1409.0,19823.0,7.0,1401.0,8851431.0,4277325.0,10.0,0.0,10,SAT,
22,randomPN_13.lp,11.218,1284.0,11853.0,6.0,1283.0,7080977.0,3385820.0,10.0,0.0,10,SAT,
22,randomPN_14.lp,10.511,1226.0,8756.0,5.0,1226.0,6646786.0,3201138.0,10.0,0.0,10,SAT,
22,randomPN_15.lp,11.546,1207.0,13209.0,6.0,1182.0,7201088.0,3468791.0,10.0,0.0,10,SAT,
22,randomPN_16.lp,10.189,788.0,8474.0,3.0,785.0,6456568.0,3105834.0,10.0,0.0,10,SAT,
22,randomPN_17.lp,12.789,1051.0,12592.0,3.0,1025.0,8130177.0,3901235.0,10.0,0.0,10,SAT,
22,randomPN_18.lp,10.729,879.0,9098.0,4.0,877.0,6841914.0,3289762.0,10.0,0.0,10,SAT,
22,randomPN_19.lp,10.293,932.0,15557.0,4.0,920.0,6269857.0,3025127.0,10.0,0.0,10,SAT,
22,randomPN_2.lp,10.66,2782.0,47106.0,10.0,2776.0,6622932.0,3154293.0,10.0,0.0,10,SAT,
22,randomPN_20.lp,13.168,1541.0,32156.0,8.0,1537.0,8476246.0,4072514.0,10.0,0.0,10,SAT,
22,randomPN_21.lp,12.372,1099.0,7227.0,5.0,1098.0,7814957.0,3765912.0,10.0,0.0,10,SAT,
22,randomPN_22.lp,14.312,947.0,9357.0,5.0,943.0,9308409.0,4497636.0,10.0,0.0,10,SAT,
22,randomPN_23.lp,13.765,1037.0,24954.0,5.0,1033.0,8728437.0,4189895.0,10.0,0.0,10,SAT,
22,randomPN_24.lp,12.204,1001.0,18872.0,4.0,1001.0,7648726.0,3658574.0,10.0,0.0,10,SAT,
22,randomPN_25.lp,9.438,516.0,4478.0,1.0,515.0,5881910.0,2825757.0,10.0,0.0,10,SAT,
22,randomPN_26.lp,12.457,1800.0,23882.0,9.0,1800.0,7536889.0,3601635.0,10.0,0.0,10,SAT,
22,randomPN_27.lp,11.095,1148.0,12920.0,5.0,1148.0,7029031.0,3398705.0,10.0,0.0,10,SAT,
22,randomPN_28.lp,15.424,2147.0,21300.0,9.0,2147.0,9994743.0,4794684.0,10.0,0.0,10,SAT,
22,randomPN_29.lp,10.217,2619.0,23229.0,12.0,2618.0,6374074.0,3065418.0,10.0,0.0,10,SAT,
22,randomPN_3.lp,9.809,1325.0,17560.0,6.0,1318.0,5967718.0,2862922.0,10.0,0.0,10,SAT,
22,randomPN_30.lp,11.475,2369.0,26869.0,9.0,2369.0,7143246.0,3439271.0,10.0,0.0,10,SAT,
22,randomPN_31.lp,9.993,2467.0,47867.0,10.0,2467.0,5895848.0,2788621.0,10.0,0.0,10,SAT,
22,randomPN_32.lp,8.639,1265.0,23661.0,5.0,1263.0,5462762.0,2619600.0,10.0,0.0,10,SAT,
22,randomPN_33.lp,11.061,1273.0,16394.0,5.0,1273.0,6936355.0,3319004.0,10.0,0.0,10,SAT,
22,randomPN_34.lp,10.864,1717.0,18796.0,7.0,1701.0,6377642.0,3044838.0,10.0,0.0,10,SAT,
22,randomPN_35.lp,9.91,940.0,7297.0,3.0,935.0,6212399.0,2978903.0,10.0,0.0,10,SAT,
22,randomPN_36.lp,14.44,676.0,7494.0,3.0,672.0,9305298.0,4495252.0,10.0,0.0,10,SAT,
22,randomPN_37.lp,11.439,774.0,10669.0,2.0,766.0,7165016.0,3453966.0,10.0,0.0,10,SAT,
22,randomPN_38.lp,12.215,1480.0,21166.0,7.0,1480.0,7524176.0,3601309.0,10.0,0.0,10,SAT,
22,randomPN_39.lp,9.655,1836.0,16529.0,7.0,1821.0,5872860.0,2818929.0,10.0,0.0,10,SAT,
