Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
12,randomPN_0.lp,0.116,103.0,1505.0,0.0,99.0,29632.0,14327.0,10.0,0.0,10,SAT,
12,randomPN_1.lp,0.128,179.0,1840.0,0.0,178.0,31571.0,14732.0,10.0,0.0,10,SAT,
12,randomPN_10.lp,0.185,369.0,2037.0,2.0,368.0,28870.0,13871.0,10.0,0.0,10,SAT,
12,randomPN_11.lp,0.106,160.0,826.0,0.0,157.0,25101.0,11939.0,10.0,0.0,10,SAT,
12,randomPN_12.lp,0.113,203.0,1375.0,0.0,201.0,27617.0,13210.0,10.0,0.0,10,SAT,
12,randomPN_13.lp,0.109,240.0,1463.0,0.0,227.0,26345.0,12791.0,10.0,0.0,10,SAT,
12,randomPN_14.lp,0.115,231.0,1898.0,0.0,231.0,28111.0,13174.0,10.0,0.0,10,SAT,
12,randomPN_15.lp,0.102,90.0,540.0,0.0,90.0,25073.0,12277.0,10.0,0.0,10,SAT,
12,randomPN_16.lp,0.128,155.0,2722.0,0.0,155.0,33192.0,16352.0,10.0,0.0,10,SAT,
12,randomPN_17.lp,0.096,34.0,165.0,0.0,10.0,26649.0,13380.0,3.0,0.0,10,SAT,
12,randomPN_18.lp,0.107,106.0,1353.0,0.0,88.0,26047.0,12622.0,10.0,0.0,10,SAT,
12,randomPN_19.lp,0.104,117.0,1025.0,0.0,114.0,25811.0,12685.0,10.0,0.0,10,SAT,
12,randomPN_2.lp,0.108,98.0,922.0,0.0,96.0,27820.0,13440.0,10.0,0.0,10,SAT,
12,randomPN_20.lp,0.099,53.0,1167.0,0.0,50.0,24751.0,12087.0,10.0,0.0,10,SAT,
12,randomPN_21.lp,0.101,135.0,1576.0,0.0,129.0,24999.0,12322.0,10.0,0.0,10,SAT,
12,randomPN_22.lp,0.114,151.0,587.0,0.0,144.0,28289.0,13340.0,10.0,0.0,10,SAT,
12,randomPN_23.lp,0.108,164.0,1524.0,0.0,163.0,28343.0,13605.0,10.0,0.0,10,SAT,
12,randomPN_24.lp,0.173,72.0,526.0,0.0,38.0,28574.0,14228.0,4.0,0.0,10,SAT,
12,randomPN_25.lp,0.099,34.0,139.0,0.0,15.0,26863.0,13092.0,3.0,0.0,10,SAT,
12,randomPN_26.lp,0.117,77.0,427.0,0.0,76.0,29189.0,13953.0,10.0,0.0,10,SAT,
12,randomPN_27.lp,0.097,116.0,1452.0,0.0,113.0,26002.0,12698.0,10.0,0.0,10,SAT,
12,randomPN_28.lp,0.096,238.0,1540.0,1.0,229.0,26940.0,12773.0,10.0,0.0,10,SAT,
12,randomPN_29.lp,0.109,179.0,1296.0,0.0,178.0,27044.0,13278.0,10.0,0.0,10,SAT,
12,randomPN_3.lp,0.114,153.0,2144.0,0.0,151.0,26488.0,12770.0,10.0,0.0,10,SAT,
12,randomPN_30.lp,0.107,118.0,1725.0,0.0,113.0,25783.0,12517.0,10.0,0.0,10,SAT,
12,randomPN_31.lp,0.109,82.0,614.0,0.0,77.0,26014.0,12875.0,10.0,0.0,10,SAT,
12,randomPN_32.lp,0.086,99.0,1749.0,0.0,88.0,24381.0,11848.0,10.0,0.0,10,SAT,
12,randomPN_33.lp,0.109,57.0,387.0,0.0,43.0,26874.0,12979.0,10.0,0.0,10,SAT,
12,randomPN_34.lp,0.105,109.0,1379.0,0.0,107.0,25765.0,12589.0,10.0,0.0,10,SAT,
12,randomPN_35.lp,0.091,152.0,1431.0,0.0,152.0,24840.0,12263.0,10.0,0.0,10,SAT,
12,randomPN_36.lp,0.116,157.0,892.0,0.0,156.0,29522.0,14410.0,10.0,0.0,10,SAT,
12,randomPN_37.lp,0.116,173.0,1676.0,0.0,172.0,28286.0,13635.0,10.0,0.0,10,SAT,
12,randomPN_38.lp,0.124,178.0,1010.0,0.0,178.0,32029.0,15680.0,10.0,0.0,10,SAT,
12,randomPN_39.lp,0.115,65.0,716.0,0.0,64.0,31847.0,15608.0,10.0,0.0,10,SAT,
12,randomPN_4.lp,0.112,72.0,641.0,0.0,71.0,28749.0,14066.0,10.0,0.0,10,SAT,
12,randomPN_40.lp,0.096,38.0,160.0,0.0,20.0,24970.0,12186.0,3.0,0.0,10,SAT,
12,randomPN_41.lp,0.107,93.0,529.0,0.0,92.0,26087.0,12716.0,10.0,0.0,10,SAT,
