Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
6,randomPN_0.lp,0.049,61.0,178.0,0.0,40.0,12894.0,6062.0,4.0,0.0,10,SAT,
6,randomPN_1.lp,0.036,0.0,0.0,0.0,0.0,9493.0,4590.0,1.0,0.0,10,SAT,
6,randomPN_10.lp,0.065,55.0,123.0,0.0,36.0,16232.0,7710.0,4.0,0.0,10,SAT,
6,randomPN_11.lp,0.059,79.0,275.0,0.0,76.0,14613.0,6816.0,10.0,0.0,10,SAT,
6,randomPN_12.lp,0.066,25.0,112.0,0.0,2.0,14046.0,6844.0,1.0,0.0,10,SAT,
6,randomPN_13.lp,0.055,123.0,517.0,0.0,118.0,15175.0,7048.0,10.0,0.0,10,SAT,
6,randomPN_14.lp,0.053,55.0,174.0,0.0,37.0,14468.0,6719.0,10.0,0.0,10,SAT,
6,randomPN_15.lp,0.035,0.0,0.0,0.0,0.0,10868.0,5294.0,1.0,0.0,10,SAT,
6,randomPN_16.lp,0.039,0.0,0.0,0.0,0.0,12793.0,6091.0,1.0,0.0,10,SAT,
6,randomPN_17.lp,0.042,27.0,68.0,0.0,6.0,12142.0,6059.0,1.0,0.0,10,SAT,
6,randomPN_18.lp,0.047,1.0,25.0,0.0,1.0,12320.0,5996.0,1.0,0.0,10,SAT,
6,randomPN_19.lp,0.053,75.0,128.0,0.0,71.0,12472.0,5892.0,10.0,0.0,10,SAT,
6,randomPN_2.lp,0.062,65.0,402.0,0.0,61.0,14456.0,6710.0,10.0,0.0,10,SAT,
6,randomPN_20.lp,0.049,71.0,342.0,0.0,67.0,13237.0,6283.0,10.0,0.0,10,SAT,
6,randomPN_21.lp,0.048,0.0,0.0,0.0,0.0,14621.0,6837.0,1.0,0.0,10,SAT,
6,randomPN_22.lp,0.051,42.0,79.0,0.0,24.0,14459.0,6813.0,3.0,0.0,10,SAT,
6,randomPN_23.lp,0.036,0.0,0.0,0.0,0.0,11026.0,5306.0,1.0,0.0,10,SAT,
6,randomPN_24.lp,0.056,29.0,149.0,0.0,11.0,14657.0,6904.0,2.0,0.0,10,SAT,
6,randomPN_25.lp,0.054,40.0,494.0,0.0,40.0,12608.0,5973.0,10.0,0.0,10,SAT,
6,randomPN_26.lp,0.045,0.0,0.0,0.0,0.0,12314.0,5896.0,1.0,0.0,10,SAT,
6,randomPN_27.lp,0.044,82.0,289.0,0.0,77.0,11103.0,5532.0,10.0,0.0,10,SAT,
6,randomPN_28.lp,0.052,148.0,510.0,0.0,138.0,12826.0,6160.0,10.0,0.0,10,SAT,
6,randomPN_29.lp,0.04,20.0,46.0,0.0,20.0,10933.0,5259.0,10.0,0.0,10,SAT,
6,randomPN_3.lp,0.042,0.0,0.0,0.0,0.0,12533.0,5969.0,1.0,0.0,10,SAT,
6,randomPN_30.lp,0.036,0.0,0.0,0.0,0.0,10031.0,4823.0,1.0,0.0,10,SAT,
6,randomPN_31.lp,0.044,57.0,115.0,0.0,37.0,11673.0,5616.0,4.0,0.0,10,SAT,
6,randomPN_32.lp,0.062,51.0,282.0,0.0,50.0,15121.0,7030.0,10.0,0.0,10,SAT,
6,randomPN_33.lp,0.044,38.0,419.0,0.0,38.0,11550.0,5613.0,10.0,0.0,10,SAT,
6,randomPN_34.lp,0.041,27.0,84.0,0.0,9.0,11386.0,5454.0,2.0,0.0,10,SAT,
6,randomPN_35.lp,0.046,72.0,327.0,0.0,72.0,11676.0,5625.0,10.0,0.0,10,SAT,
6,randomPN_36.lp,0.046,137.0,827.0,0.0,137.0,11762.0,5491.0,10.0,0.0,10,SAT,
6,randomPN_37.lp,0.059,182.0,641.0,1.0,181.0,14827.0,7093.0,10.0,0.0,10,SAT,
6,randomPN_38.lp,0.054,58.0,214.0,0.0,53.0,14159.0,6603.0,10.0,0.0,10,SAT,
6,randomPN_39.lp,0.041,70.0,275.0,0.0,69.0,10119.0,4875.0,10.0,0.0,10,SAT,
6,randomPN_4.lp,0.035,0.0,0.0,0.0,0.0,10038.0,4883.0,1.0,0.0,10,SAT,
6,randomPN_40.lp,0.045,47.0,156.0,0.0,45.0,11619.0,5598.0,10.0,0.0,10,SAT,
6,randomPN_41.lp,0.05,107.0,542.0,0.0,106.0,12550.0,5914.0,10.0,0.0,10,SAT,
6,randomPN_42.lp,0.052,76.0,502.0,0.0,76.0,13721.0,6599.0,10.0,0.0,10,SAT,
6,randomPN_43.lp,0.048,0.0,0.0,0.0,0.0,13728.0,6471.0,1.0,0.0,10,SAT,
6,randomPN_44.lp,0.038,25.0,72.0,0.0,6.0,11587.0,5542.0,2.0,0.0,10,SAT,
6,randomPN_45.lp,0.031,0.0,0.0,0.0,0.0,10337.0,5200.0,1.0,0.0,10,SAT,
6,randomPN_46.lp,0.033,0.0,0.0,0.0,0.0,10156.0,4956.0,1.0,0.0,10,SAT,
6,randomPN_47.lp,0.049,63.0,364.0,0.0,60.0,12718.0,6195.0,10.0,0.0,10,SAT,
6,randomPN_48.lp,0.055,31.0,106.0,0.0,12.0,14624.0,6874.0,3.0,0.0,10,SAT,
6,randomPN_49.lp,0.051,0.0,0.0,0.0,0.0,14514.0,6828.0,1.0,0.0,10,SAT,
6,randomPN_5.lp,0.037,34.0,105.0,0.0,19.0,9133.0,4496.0,3.0,0.0,10,SAT,
6,randomPN_6.lp,0.058,38.0,113.0,0.0,18.0,14804.0,7071.0,2.0,0.0,10,SAT,
6,randomPN_7.lp,0.056,0.0,0.0,0.0,0.0,15186.0,7252.0,1.0,0.0,10,SAT,
6,randomPN_8.lp,0.065,88.0,309.0,0.0,65.0,15503.0,7271.0,10.0,0.0,10,SAT,
6,randomPN_9.lp,0.037,0.0,0.0,0.0,0.0,11589.0,5721.0,1.0,0.0,10,SAT,
