Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
20,randomPN_0.lp,0.105,239.0,3913.0,0.0,236.0,23656.0,11393.0,10.0,0.0,10,SAT,
20,randomPN_1.lp,0.094,203.0,2674.0,0.0,203.0,25162.0,11971.0,10.0,0.0,10,SAT,
20,randomPN_10.lp,0.11,111.0,675.0,0.0,111.0,26605.0,12854.0,10.0,0.0,10,SAT,
20,randomPN_11.lp,0.118,219.0,2877.0,0.0,208.0,28630.0,13760.0,10.0,0.0,10,SAT,
20,randomPN_12.lp,0.122,361.0,4768.0,1.0,361.0,24596.0,11533.0,10.0,0.0,10,SAT,
20,randomPN_13.lp,0.104,105.0,1503.0,0.0,103.0,23488.0,11174.0,10.0,0.0,10,SAT,
20,randomPN_14.lp,0.099,120.0,1286.0,0.0,120.0,22207.0,10837.0,10.0,0.0,10,SAT,
20,randomPN_15.lp,0.103,177.0,910.0,0.0,167.0,24105.0,11884.0,10.0,0.0,10,SAT,
20,randomPN_16.lp,0.092,142.0,2484.0,0.0,134.0,26804.0,13161.0,10.0,0.0,10,SAT,
20,randomPN_17.lp,0.105,314.0,3374.0,0.0,302.0,23466.0,11097.0,10.0,0.0,10,SAT,
20,randomPN_18.lp,0.113,158.0,1706.0,0.0,153.0,27598.0,13302.0,10.0,0.0,10,SAT,
20,randomPN_19.lp,0.12,632.0,5281.0,2.0,632.0,29820.0,14056.0,10.0,0.0,10,SAT,
20,randomPN_2.lp,0.114,284.0,2839.0,0.0,284.0,24499.0,11791.0,10.0,0.0,10,SAT,
20,randomPN_20.lp,0.12,262.0,3274.0,0.0,261.0,29779.0,14533.0,10.0,0.0,10,SAT,
20,randomPN_21.lp,0.112,239.0,1424.0,1.0,238.0,25658.0,12148.0,10.0,0.0,10,SAT,
20,randomPN_22.lp,0.102,194.0,2809.0,1.0,192.0,26578.0,12527.0,10.0,0.0,10,SAT,
20,randomPN_23.lp,0.1,147.0,3040.0,0.0,147.0,23969.0,11514.0,10.0,0.0,10,SAT,
20,randomPN_24.lp,0.11,195.0,1124.0,0.0,194.0,24849.0,11873.0,10.0,0.0,10,SAT,
20,randomPN_25.lp,0.114,327.0,5575.0,0.0,326.0,25370.0,11968.0,10.0,0.0,10,SAT,
20,randomPN_26.lp,0.12,255.0,3173.0,0.0,253.0,27124.0,12692.0,10.0,0.0,10,SAT,
20,randomPN_27.lp,0.106,245.0,1893.0,0.0,245.0,25463.0,12570.0,10.0,0.0,10,SAT,
20,randomPN_28.lp,0.124,526.0,3616.0,2.0,522.0,28752.0,13514.0,10.0,0.0,10,SAT,
20,randomPN_29.lp,0.113,247.0,2190.0,1.0,242.0,27487.0,13079.0,10.0,0.0,10,SAT,
20,randomPN_3.lp,0.109,296.0,2650.0,1.0,296.0,25013.0,11855.0,10.0,0.0,10,SAT,
20,randomPN_30.lp,0.12,290.0,1980.0,0.0,289.0,30928.0,14920.0,10.0,0.0,10,SAT,
20,randomPN_31.lp,0.102,182.0,2040.0,0.0,182.0,24846.0,12285.0,10.0,0.0,10,SAT,
20,randomPN_32.lp,0.108,149.0,2102.0,0.0,145.0,26051.0,12741.0,10.0,0.0,10,SAT,
20,randomPN_33.lp,0.109,181.0,1674.0,0.0,177.0,24792.0,11978.0,10.0,0.0,10,SAT,
20,randomPN_34.lp,0.101,197.0,2540.0,0.0,197.0,25119.0,12036.0,10.0,0.0,10,SAT,
20,randomPN_35.lp,0.104,233.0,1271.0,0.0,229.0,24286.0,11722.0,10.0,0.0,10,SAT,
20,randomPN_36.lp,0.105,229.0,1553.0,0.0,220.0,24828.0,12233.0,10.0,0.0,10,SAT,
20,randomPN_37.lp,0.099,131.0,1459.0,0.0,130.0,23045.0,11024.0,10.0,0.0,10,SAT,
20,randomPN_38.lp,0.117,138.0,1466.0,0.0,136.0,29104.0,13955.0,10.0,0.0,10,SAT,
20,randomPN_39.lp,0.1,349.0,2709.0,1.0,345.0,24405.0,11865.0,10.0,0.0,10,SAT,
20,randomPN_4.lp,0.111,228.0,1793.0,0.0,221.0,27743.0,13291.0,10.0,0.0,10,SAT,
20,randomPN_40.lp,0.103,189.0,2625.0,0.0,186.0,24893.0,12120.0,10.0,0.0,10,SAT,
20,randomPN_41.lp,0.123,225.0,2552.0,1.0,218.0,26700.0,12625.0,10.0,0.0,10,SAT,
20,randomPN_42.lp,0.094,116.0,1260.0,0.0,116.0,22345.0,10979.0,10.0,0.0,10,SAT,
20,randomPN_43.lp,0.168,233.0,2487.0,0.0,231.0,25791.0,12500.0,10.0,0.0,10,SAT,
