Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
24,randomPN_0.lp,0.129,408.0,8079.0,2.0,406.0,25461.0,13033.0,10.0,0.0,10,SAT,
24,randomPN_1.lp,0.085,306.0,2592.0,0.0,305.0,16583.0,8784.0,10.0,0.0,10,SAT,
24,randomPN_10.lp,0.096,458.0,5520.0,1.0,455.0,19231.0,10071.0,10.0,0.0,10,SAT,
24,randomPN_11.lp,0.106,249.0,2186.0,0.0,246.0,24658.0,12642.0,10.0,0.0,10,SAT,
24,randomPN_12.lp,0.091,234.0,1458.0,0.0,226.0,19132.0,10171.0,10.0,0.0,10,SAT,
24,randomPN_13.lp,0.115,217.0,2200.0,0.0,206.0,27812.0,14892.0,10.0,0.0,10,SAT,
24,randomPN_14.lp,0.104,261.0,2966.0,0.0,260.0,24117.0,12436.0,10.0,0.0,10,SAT,
24,randomPN_15.lp,0.11,398.0,8078.0,1.0,397.0,20603.0,10760.0,10.0,0.0,10,SAT,
24,randomPN_16.lp,0.092,174.0,2031.0,0.0,173.0,20594.0,11348.0,10.0,0.0,10,SAT,
24,randomPN_17.lp,0.085,116.0,2373.0,0.0,112.0,19560.0,10419.0,10.0,0.0,10,SAT,
24,randomPN_18.lp,0.093,254.0,2969.0,0.0,252.0,19464.0,10470.0,10.0,0.0,10,SAT,
24,randomPN_19.lp,0.097,293.0,1915.0,0.0,290.0,20958.0,10734.0,10.0,0.0,10,SAT,
24,randomPN_2.lp,0.118,261.0,3579.0,0.0,261.0,28605.0,14698.0,10.0,0.0,10,SAT,
24,randomPN_20.lp,0.108,664.0,8362.0,2.0,663.0,20874.0,11089.0,10.0,0.0,10,SAT,
24,randomPN_21.lp,0.122,517.0,6126.0,2.0,517.0,23054.0,12042.0,10.0,0.0,10,SAT,
24,randomPN_22.lp,0.098,111.0,1604.0,0.0,110.0,19189.0,10315.0,10.0,0.0,10,SAT,
24,randomPN_23.lp,0.089,318.0,2709.0,0.0,310.0,24657.0,13041.0,10.0,0.0,10,SAT,
24,randomPN_24.lp,0.082,187.0,1378.0,0.0,178.0,18264.0,9711.0,10.0,0.0,10,SAT,
24,randomPN_25.lp,0.075,183.0,2545.0,0.0,182.0,22478.0,12402.0,10.0,0.0,10,SAT,
24,randomPN_26.lp,0.136,132.0,1664.0,0.0,132.0,20856.0,11054.0,10.0,0.0,10,SAT,
24,randomPN_27.lp,0.104,211.0,2241.0,1.0,211.0,24800.0,13201.0,10.0,0.0,10,SAT,
24,randomPN_28.lp,0.099,121.0,3198.0,0.0,121.0,27533.0,14487.0,10.0,0.0,10,SAT,
24,randomPN_29.lp,0.136,219.0,2181.0,0.0,208.0,20710.0,11093.0,10.0,0.0,10,SAT,
24,randomPN_3.lp,0.112,198.0,2283.0,0.0,196.0,26128.0,13836.0,10.0,0.0,10,SAT,
24,randomPN_30.lp,0.112,232.0,2120.0,0.0,220.0,28452.0,15057.0,10.0,0.0,10,SAT,
24,randomPN_31.lp,0.108,391.0,2523.0,2.0,391.0,23350.0,12383.0,10.0,0.0,10,SAT,
24,randomPN_32.lp,0.097,133.0,801.0,0.0,125.0,23228.0,12471.0,10.0,0.0,10,SAT,
24,randomPN_33.lp,0.079,266.0,1995.0,1.0,265.0,20736.0,11098.0,10.0,0.0,10,SAT,
24,randomPN_34.lp,0.109,202.0,2541.0,0.0,200.0,23749.0,12347.0,10.0,0.0,10,SAT,
24,randomPN_35.lp,0.098,207.0,3040.0,0.0,207.0,19996.0,10241.0,10.0,0.0,10,SAT,
24,randomPN_36.lp,0.106,415.0,6860.0,1.0,414.0,23807.0,12358.0,10.0,0.0,10,SAT,
24,randomPN_37.lp,0.084,85.0,763.0,0.0,81.0,18117.0,9917.0,10.0,0.0,10,SAT,
24,randomPN_38.lp,0.11,223.0,3708.0,0.0,214.0,25199.0,13384.0,10.0,0.0,10,SAT,
24,randomPN_39.lp,0.097,279.0,3097.0,0.0,267.0,20029.0,10715.0,10.0,0.0,10,SAT,
24,randomPN_4.lp,0.101,138.0,968.0,0.0,138.0,24527.0,13084.0,10.0,0.0,10,SAT,
24,randomPN_40.lp,0.092,158.0,2149.0,0.0,150.0,20998.0,11149.0,10.0,0.0,10,SAT,
24,randomPN_41.lp,0.116,166.0,821.0,0.0,148.0,26554.0,13823.0,10.0,0.0,10,SAT,
24,randomPN_42.lp,0.118,397.0,6895.0,2.0,393.0,24705.0,13273.0,10.0,0.0,10,SAT,
24,randomPN_43.lp,0.1,236.0,2856.0,0.0,234.0,21918.0,11562.0,10.0,0.0,10,SAT,
24,randomPN_44.lp,0.105,427.0,4409.0,1.0,426.0,22899.0,12055.0,10.0,0.0,10,SAT,
24,randomPN_45.lp,0.131,532.0,6725.0,1.0,532.0,24185.0,12772.0,10.0,0.0,10,SAT,
24,randomPN_46.lp,0.098,190.0,1798.0,0.0,190.0,24387.0,12807.0,10.0,0.0,10,SAT,
24,randomPN_47.lp,0.079,180.0,2069.0,0.0,179.0,19221.0,10364.0,10.0,0.0,10,SAT,
24,randomPN_48.lp,0.091,314.0,3756.0,1.0,314.0,22943.0,12194.0,10.0,0.0,10,SAT,
24,randomPN_49.lp,0.111,166.0,3219.0,0.0,166.0,25664.0,13355.0,10.0,0.0,10,SAT,
24,randomPN_5.lp,0.101,107.0,2449.0,0.0,105.0,20968.0,11010.0,10.0,0.0,10,SAT,
24,randomPN_6.lp,0.108,546.0,4092.0,2.0,545.0,21695.0,11413.0,10.0,0.0,10,SAT,
24,randomPN_7.lp,0.093,119.0,1239.0,0.0,117.0,20507.0,10959.0,10.0,0.0,10,SAT,
24,randomPN_8.lp,0.119,540.0,9201.0,1.0,539.0,22817.0,11746.0,10.0,0.0,10,SAT,
24,randomPN_9.lp,0.093,227.0,2097.0,0.0,216.0,19754.0,10758.0,10.0,0.0,10,SAT,
