Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
24,randomPN_0.lp,4.836,2284.0,19492.0,10.0,2280.0,1401793.0,69397.0,10.0,0.0,10,SAT,
24,randomPN_1.lp,5.471,1993.0,16354.0,8.0,1986.0,1749915.0,85551.0,10.0,0.0,10,SAT,
24,randomPN_10.lp,4.577,1589.0,13912.0,8.0,1589.0,1391423.0,68964.0,10.0,0.0,10,SAT,
24,randomPN_11.lp,9.359,675.0,4240.0,1.0,675.0,2854309.0,104081.0,10.0,0.0,10,SAT,
24,randomPN_12.lp,6.387,1132.0,7978.0,4.0,1131.0,1906408.0,69639.0,10.0,0.0,10,SAT,
24,randomPN_13.lp,4.509,2228.0,15818.0,9.0,2212.0,1377103.0,70426.0,10.0,0.0,10,SAT,
24,randomPN_14.lp,3.399,616.0,4445.0,1.0,616.0,1140759.0,62470.0,10.0,0.0,10,SAT,
24,randomPN_15.lp,4.984,1588.0,14221.0,7.0,1570.0,1587676.0,76562.0,10.0,0.0,10,SAT,
24,randomPN_16.lp,8.474,729.0,5598.0,3.0,725.0,2446381.0,91014.0,10.0,0.0,10,SAT,
24,randomPN_17.lp,3.888,1115.0,8573.0,4.0,1109.0,1270264.0,64066.0,10.0,0.0,10,SAT,
24,randomPN_18.lp,5.397,1007.0,7077.0,3.0,1003.0,1746604.0,78331.0,10.0,0.0,10,SAT,
24,randomPN_19.lp,5.28,886.0,8796.0,2.0,884.0,1716833.0,73332.0,10.0,0.0,10,SAT,
24,randomPN_2.lp,5.538,1124.0,9791.0,5.0,1122.0,1667977.0,79141.0,10.0,0.0,10,SAT,
24,randomPN_20.lp,4.624,1898.0,14974.0,8.0,1898.0,1372341.0,72573.0,10.0,0.0,10,SAT,
24,randomPN_21.lp,4.126,2067.0,19033.0,9.0,2066.0,1242447.0,69160.0,10.0,0.0,10,SAT,
24,randomPN_22.lp,4.768,1223.0,12226.0,4.0,1220.0,1417937.0,76973.0,10.0,0.0,10,SAT,
24,randomPN_23.lp,6.093,766.0,5721.0,0.0,766.0,1950169.0,83289.0,10.0,0.0,10,SAT,
24,randomPN_24.lp,6.858,1443.0,15296.0,5.0,1441.0,2023138.0,89824.0,10.0,0.0,10,SAT,
24,randomPN_25.lp,6.806,1581.0,14183.0,5.0,1578.0,2020238.0,84227.0,10.0,0.0,10,SAT,
24,randomPN_26.lp,5.237,1602.0,16420.0,8.0,1599.0,1560403.0,76106.0,10.0,0.0,10,SAT,
24,randomPN_27.lp,6.246,2504.0,16472.0,9.0,2503.0,1868816.0,84701.0,10.0,0.0,10,SAT,
