Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,max_bond_arcs,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs,places_to_stop,Rules_x,bond_mode,Count,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules_y,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase,Mode,log_Rules,log_Conflicts,R1,R2,R3,R4,R5,R6,R7,R8,R9,R_total,Region
/RESULTS_simple/places_to_stop/50/r1_r2_r3_r4_r5_r6/no_bonds/token_types_20/randomPN_28.lp,50,52,58,64,1.28,1.16,"{'R1': 18, 'R2': 11, 'R3': 8, 'R4': 11, 'R5': 7, 'R6': 7, 'R7': 0, 'R8': 0, 'R9': 0}",20,0,0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,16.0,50,r1_r2_r3_r4_r5_r6,no_bonds,20,0.119,296.0,2934.0,0.0,293.0,35652.0,17809.0,10.0,0.0,10,SAT,,Forward,4.552083897851289,2.4712917110589387,18.0,11.0,8.0,11.0,7.0,7.0,0.0,0.0,0.0,62.0,Combined-hard
/RESULTS_simple/places_to_stop/10/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_32.lp,10,10,12,11,1.1,1.2,"{'R1': 3, 'R2': 1, 'R3': 3, 'R4': 1, 'R5': 1, 'R6': 1, 'R7': 0, 'R8': 0, 'R9': 1}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,10,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.026,50.0,211.0,0.0,49.0,6687.0,3364.0,10.0,0.0,10,SAT,,Forward,3.8252313231999002,1.6989700043360187,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,Easy
/RESULTS_simple/places_to_stop/60/r1_r2_r3_r4_r5_r6_r7_r8_r9/no_bonds/token_types_10/randomPN_24.lp,60,63,80,89,1.48,1.33,"{'R1': 14, 'R2': 10, 'R3': 19, 'R4': 12, 'R5': 8, 'R6': 6, 'R7': 3, 'R8': 5, 'R9': 7}",10,0,0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,60,r1_r2_r3_r4_r5_r6_r7_r8_r9,no_bonds,10,0.116,65.0,133.0,0.0,62.0,36320.0,18399.0,10.0,0.0,10,SAT,,Forward,4.5601458398490475,1.8129133566428555,14.0,10.0,19.0,12.0,8.0,6.0,3.0,5.0,7.0,84.0,Grounding-hard
/RESULTS_simple/places_to_stop/30/r1_r2_r3_r4_r5_r6/no_bonds/token_types_20/randomPN_17.lp,30,36,38,42,1.4,1.27,"{'R1': 10, 'R2': 7, 'R3': 8, 'R4': 3, 'R5': 8, 'R6': 2, 'R7': 0, 'R8': 0, 'R9': 0}",20,0,0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,16.0,30,r1_r2_r3_r4_r5_r6,no_bonds,20,0.057,136.0,858.0,0.0,136.0,18261.0,9427.0,10.0,0.0,10,SAT,,Forward,4.261524556472671,2.1335389083702174,10.0,7.0,8.0,3.0,8.0,2.0,0.0,0.0,0.0,38.0,Other
/RESULTS_simple/places_to_stop/30/r1_r2_r3/no_bonds/token_types_20/randomPN_20.lp,30,29,29,29,0.97,0.97,"{'R1': 9, 'R2': 12, 'R3': 7, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",20,0,0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,2.0,30,r1_r2_r3,no_bonds,20,0.056,274.0,2521.0,0.0,274.0,15061.0,7401.0,10.0,0.0,10,SAT,,Forward,4.1778538085223005,2.437750562820388,9.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Search-hard
