Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
8,randomPN_0.lp,1.178,1270.0,8900.0,5.0,1269.0,342118.0,24046.0,10.0,0.0,10,SAT,
8,randomPN_1.lp,0.993,1855.0,14733.0,8.0,1855.0,236293.0,21929.0,10.0,0.0,10,SAT,
8,randomPN_10.lp,1.163,919.0,7776.0,3.0,919.0,345624.0,24082.0,10.0,0.0,10,SAT,
8,randomPN_11.lp,0.793,1304.0,9823.0,5.0,1304.0,250092.0,22186.0,10.0,0.0,10,SAT,
8,randomPN_12.lp,0.659,680.0,5716.0,3.0,677.0,251886.0,21983.0,10.0,0.0,10,SAT,
8,randomPN_13.lp,0.985,1123.0,6917.0,4.0,1121.0,302261.0,22952.0,10.0,0.0,10,SAT,
8,randomPN_14.lp,0.877,827.0,5740.0,3.0,824.0,297566.0,23194.0,10.0,0.0,10,SAT,
8,randomPN_15.lp,0.707,1153.0,9235.0,5.0,1153.0,254000.0,21997.0,10.0,0.0,10,SAT,
8,randomPN_16.lp,0.813,1720.0,14702.0,9.0,1720.0,254610.0,22192.0,10.0,0.0,10,SAT,
8,randomPN_17.lp,1.139,1109.0,8470.0,5.0,1109.0,358927.0,24542.0,10.0,0.0,10,SAT,
8,randomPN_18.lp,0.635,1311.0,5748.0,5.0,1308.0,224319.0,21785.0,10.0,0.0,10,SAT,
8,randomPN_19.lp,0.831,697.0,4235.0,1.0,695.0,282430.0,22477.0,10.0,0.0,10,SAT,
8,randomPN_2.lp,0.932,769.0,4258.0,2.0,764.0,314165.0,23208.0,10.0,0.0,10,SAT,
8,randomPN_20.lp,0.751,700.0,5284.0,2.0,698.0,261049.0,22223.0,10.0,0.0,10,SAT,
8,randomPN_21.lp,0.724,795.0,5326.0,4.0,794.0,267020.0,22464.0,10.0,0.0,10,SAT,
8,randomPN_22.lp,0.944,1204.0,7418.0,5.0,1203.0,303631.0,23291.0,10.0,0.0,10,SAT,
8,randomPN_23.lp,0.724,687.0,6641.0,1.0,683.0,274703.0,22696.0,10.0,0.0,10,SAT,
8,randomPN_24.lp,0.716,1210.0,7114.0,5.0,1209.0,245680.0,21713.0,10.0,0.0,10,SAT,
8,randomPN_25.lp,1.214,1520.0,13043.0,7.0,1520.0,320883.0,23592.0,10.0,0.0,10,SAT,
8,randomPN_26.lp,0.667,1228.0,10802.0,5.0,1227.0,235713.0,21683.0,10.0,0.0,10,SAT,
8,randomPN_27.lp,0.831,1792.0,18397.0,8.0,1792.0,233477.0,21536.0,10.0,0.0,10,SAT,
8,randomPN_28.lp,0.557,540.0,3579.0,1.0,540.0,219508.0,21199.0,10.0,0.0,10,SAT,
8,randomPN_29.lp,0.734,741.0,6405.0,1.0,740.0,268117.0,22542.0,10.0,0.0,10,SAT,
8,randomPN_3.lp,1.253,1038.0,6895.0,4.0,1033.0,373101.0,25162.0,10.0,0.0,10,SAT,
8,randomPN_30.lp,0.658,1020.0,7757.0,4.0,1020.0,239890.0,21663.0,10.0,0.0,10,SAT,
8,randomPN_31.lp,0.714,1791.0,12554.0,8.0,1787.0,229444.0,21713.0,10.0,0.0,10,SAT,
8,randomPN_32.lp,0.971,1594.0,11971.0,5.0,1594.0,273725.0,22865.0,10.0,0.0,10,SAT,
8,randomPN_33.lp,0.797,1373.0,6787.0,5.0,1373.0,261651.0,22700.0,10.0,0.0,10,SAT,
8,randomPN_34.lp,1.057,1441.0,11974.0,6.0,1441.0,305377.0,23600.0,10.0,0.0,10,SAT,
8,randomPN_35.lp,1.361,1921.0,16938.0,9.0,1921.0,329410.0,24049.0,10.0,0.0,10,SAT,
8,randomPN_36.lp,1.39,1280.0,8838.0,5.0,1275.0,399554.0,25237.0,10.0,0.0,10,SAT,
8,randomPN_37.lp,0.677,1517.0,8837.0,7.0,1516.0,227084.0,21478.0,10.0,0.0,10,SAT,
8,randomPN_38.lp,0.893,1409.0,13064.0,5.0,1409.0,267896.0,23145.0,10.0,0.0,10,SAT,
8,randomPN_39.lp,1.054,1817.0,15328.0,10.0,1816.0,297818.0,23190.0,10.0,0.0,10,SAT,
8,randomPN_4.lp,0.778,1690.0,11696.0,6.0,1689.0,273727.0,22802.0,10.0,0.0,10,SAT,
8,randomPN_40.lp,1.352,1376.0,9254.0,6.0,1375.0,356112.0,25126.0,10.0,0.0,10,SAT,
8,randomPN_41.lp,1.124,1249.0,11859.0,4.0,1235.0,341582.0,23936.0,10.0,0.0,10,SAT,
8,randomPN_42.lp,1.192,1640.0,11813.0,8.0,1640.0,297774.0,23300.0,10.0,0.0,10,SAT,
8,randomPN_43.lp,1.171,532.0,3298.0,0.0,529.0,394808.0,25033.0,10.0,0.0,10,SAT,
8,randomPN_44.lp,0.743,1342.0,6940.0,6.0,1340.0,273260.0,22204.0,10.0,0.0,10,SAT,
8,randomPN_45.lp,0.846,872.0,6139.0,2.0,872.0,277619.0,22622.0,10.0,0.0,10,SAT,
8,randomPN_46.lp,0.785,2720.0,16332.0,13.0,2718.0,240976.0,22224.0,10.0,0.0,10,SAT,
8,randomPN_47.lp,0.686,1039.0,9854.0,5.0,1038.0,241723.0,21945.0,10.0,0.0,10,SAT,
8,randomPN_48.lp,0.737,1250.0,11786.0,6.0,1250.0,239406.0,21837.0,10.0,0.0,10,SAT,
8,randomPN_49.lp,1.465,1804.0,11061.0,8.0,1804.0,400712.0,25720.0,10.0,0.0,10,SAT,
8,randomPN_5.lp,1.493,1243.0,8966.0,4.0,1242.0,427362.0,26378.0,10.0,0.0,10,SAT,
8,randomPN_6.lp,0.932,459.0,4798.0,1.0,458.0,321523.0,23737.0,10.0,0.0,10,SAT,
8,randomPN_7.lp,1.206,1563.0,14183.0,6.0,1560.0,358465.0,24342.0,10.0,0.0,10,SAT,
8,randomPN_8.lp,1.809,1559.0,10405.0,7.0,1558.0,504129.0,27420.0,10.0,0.0,10,SAT,
8,randomPN_9.lp,1.007,2502.0,11933.0,12.0,2502.0,276941.0,22527.0,10.0,0.0,10,SAT,
