Count,Filename,Execution Time (s),Conflicts,Choices,Restarts,Backjumps,Rules,Atoms,Models,Eliminated Vars,Horizon,Status,FailPhase
10,randomPN_0.lp,43.391,3798.0,74709.0,15.0,3794.0,25025970.0,12090355.0,10.0,0.0,10,SAT,
10,randomPN_1.lp,48.162,5161.0,91187.0,22.0,5159.0,28784023.0,13940905.0,10.0,0.0,10,SAT,
10,randomPN_10.lp,23.979,4387.0,96523.0,18.0,4386.0,14413492.0,6944586.0,10.0,0.0,10,SAT,
10,randomPN_11.lp,46.31,2498.0,49114.0,12.0,2492.0,28334143.0,13672395.0,10.0,0.0,10,SAT,
10,randomPN_12.lp,35.87,2164.0,14184.0,8.0,2154.0,23001153.0,11071889.0,10.0,0.0,10,SAT,
10,randomPN_13.lp,88.769,8201.0,397838.0,35.0,8195.0,47372903.0,23044569.0,10.0,0.0,10,SAT,
10,randomPN_14.lp,43.516,5139.0,133197.0,21.0,5129.0,24648335.0,11920634.0,10.0,0.0,10,SAT,
10,randomPN_15.lp,43.301,2164.0,37425.0,10.0,2160.0,25180518.0,12137159.0,10.0,0.0,10,SAT,
10,randomPN_16.lp,60.523,2621.0,51919.0,10.0,2614.0,37118951.0,17991005.0,10.0,0.0,10,SAT,
10,randomPN_17.lp,32.169,4195.0,57820.0,15.0,4194.0,19963228.0,9652048.0,10.0,0.0,10,SAT,
10,randomPN_18.lp,49.555,5547.0,131503.0,24.0,5547.0,27721837.0,13380347.0,10.0,0.0,10,SAT,
10,randomPN_19.lp,47.556,2754.0,77695.0,11.0,2748.0,27127882.0,13042674.0,10.0,0.0,10,SAT,
10,randomPN_2.lp,46.571,2718.0,68912.0,11.0,2718.0,28344933.0,13699655.0,10.0,0.0,10,SAT,
10,randomPN_20.lp,27.722,1011.0,7070.0,3.0,997.0,17447765.0,8386558.0,10.0,0.0,10,SAT,
10,randomPN_21.lp,48.975,2886.0,62165.0,13.0,2880.0,29864874.0,14473511.0,10.0,0.0,10,SAT,
10,randomPN_22.lp,54.81,3434.0,124242.0,15.0,3419.0,32002457.0,15429887.0,10.0,0.0,10,SAT,
10,randomPN_23.lp,46.795,3638.0,94226.0,15.0,3631.0,27475152.0,13201276.0,10.0,0.0,10,SAT,
10,randomPN_24.lp,46.804,2206.0,26646.0,10.0,2199.0,28629684.0,13790189.0,10.0,0.0,10,SAT,
10,randomPN_25.lp,43.3,2867.0,56762.0,13.0,2867.0,26737199.0,12942133.0,10.0,0.0,10,SAT,
10,randomPN_26.lp,48.597,1782.0,31343.0,9.0,1782.0,29720102.0,14354639.0,10.0,0.0,10,SAT,
10,randomPN_27.lp,51.406,3023.0,56524.0,14.0,3023.0,30848265.0,14929455.0,10.0,0.0,10,SAT,
10,randomPN_28.lp,67.91,4065.0,91370.0,18.0,4059.0,41273677.0,20018114.0,10.0,0.0,10,SAT,
10,randomPN_29.lp,31.479,3371.0,54216.0,14.0,3359.0,19524974.0,9410520.0,10.0,0.0,10,SAT,
10,randomPN_3.lp,90.285,4386.0,181368.0,16.0,4382.0,49553980.0,24104602.0,10.0,0.0,10,SAT,
10,randomPN_30.lp,62.263,6914.0,185287.0,30.0,6910.0,35792581.0,17304329.0,10.0,0.0,10,SAT,
10,randomPN_31.lp,66.036,3112.0,124151.0,12.0,3110.0,38760445.0,18791971.0,10.0,0.0,10,SAT,
10,randomPN_32.lp,65.881,4670.0,128112.0,16.0,4669.0,37187775.0,18020217.0,10.0,0.0,10,SAT,
10,randomPN_33.lp,42.306,5273.0,130105.0,20.0,5272.0,24293822.0,11731716.0,10.0,0.0,10,SAT,
10,randomPN_34.lp,68.016,2453.0,43568.0,11.0,2451.0,41639558.0,20117886.0,10.0,0.0,10,SAT,
10,randomPN_35.lp,58.033,6963.0,140148.0,28.0,6958.0,33293035.0,16060896.0,10.0,0.0,10,SAT,
10,randomPN_36.lp,53.905,4936.0,36239.0,18.0,4930.0,31893471.0,15365365.0,10.0,0.0,10,SAT,
10,randomPN_37.lp,28.808,2657.0,65049.0,13.0,2648.0,18074811.0,8687172.0,10.0,0.0,10,SAT,
10,randomPN_38.lp,66.869,3443.0,103272.0,13.0,3437.0,40237215.0,19529090.0,10.0,0.0,10,SAT,
10,randomPN_39.lp,102.076,12823.0,652177.0,57.0,12821.0,47276590.0,22989198.0,10.0,0.0,10,SAT,
10,randomPN_4.lp,49.134,2994.0,90312.0,14.0,2981.0,29495919.0,14270270.0,10.0,0.0,10,SAT,
10,randomPN_40.lp,51.754,5210.0,88778.0,20.0,5209.0,28146789.0,13528031.0,10.0,0.0,10,SAT,
10,randomPN_41.lp,31.319,2717.0,41159.0,12.0,2712.0,19351445.0,9327053.0,10.0,0.0,10,SAT,
10,randomPN_42.lp,47.009,3268.0,125574.0,13.0,3259.0,26721520.0,12890022.0,10.0,0.0,10,SAT,
10,randomPN_43.lp,57.144,2298.0,24444.0,10.0,2273.0,35371732.0,17108911.0,10.0,0.0,10,SAT,
10,randomPN_44.lp,71.662,4268.0,136682.0,17.0,4259.0,42899183.0,20854017.0,10.0,0.0,10,SAT,
10,randomPN_45.lp,25.323,2326.0,71443.0,11.0,2324.0,15567982.0,7467786.0,10.0,0.0,10,SAT,
10,randomPN_46.lp,56.037,2342.0,26192.0,12.0,2340.0,35386617.0,17170580.0,10.0,0.0,10,SAT,
10,randomPN_47.lp,47.969,3591.0,61032.0,15.0,3591.0,29767947.0,14372323.0,10.0,0.0,10,SAT,
10,randomPN_48.lp,57.891,5542.0,136709.0,24.0,5537.0,34240206.0,16602190.0,10.0,0.0,10,SAT,
10,randomPN_49.lp,48.212,3126.0,81447.0,11.0,3125.0,28267580.0,13651021.0,10.0,0.0,10,SAT,
10,randomPN_5.lp,54.634,6399.0,199656.0,30.0,6394.0,32956536.0,15976508.0,10.0,0.0,10,SAT,
10,randomPN_6.lp,38.335,3592.0,141181.0,15.0,3591.0,22848427.0,10956206.0,10.0,0.0,10,SAT,
10,randomPN_7.lp,66.889,9915.0,135155.0,36.0,9905.0,36918207.0,17838729.0,10.0,0.0,10,SAT,
10,randomPN_8.lp,55.111,4051.0,60463.0,15.0,4027.0,34080466.0,16523647.0,10.0,0.0,10,SAT,
10,randomPN_9.lp,43.915,2255.0,59869.0,10.0,2220.0,26087612.0,12623974.0,10.0,0.0,10,SAT,
