Filename,Places,Transitions,ptarcs,tparcs,In_Degree,Out_Degree,Rules_set_Active,Tokens,Bonds,Max_bond_degree,Mean_bond_degree,Sd_bond_degree,Tokens_Initial,Initial_Bonds,bonds_created,bonds_destroyed,Bond_Arcs
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_18.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_19.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 2, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_2.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 2, 'R3': 5, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_20.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_21.lp,10,9,9,9,0.9,0.9,"{'R1': 5, 'R2': 1, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_22.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_23.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_24.lp,10,9,9,9,0.9,0.9,"{'R1': 4, 'R2': 0, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_25.lp,10,9,9,9,0.9,0.9,"{'R1': 5, 'R2': 2, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_26.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_27.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_28.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_29.lp,10,9,9,9,0.9,0.9,"{'R1': 5, 'R2': 0, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_3.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_30.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 5, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_31.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 3, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_32.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 3, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_33.lp,10,9,9,9,0.9,0.9,"{'R1': 5, 'R2': 2, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_34.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 4, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_35.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 5, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_36.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_37.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 6, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_38.lp,10,9,9,9,0.9,0.9,"{'R1': 0, 'R2': 3, 'R3': 5, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_39.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 5, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_4.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 5, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_40.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 5, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_41.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_42.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_43.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 3, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_44.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_45.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 3, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_46.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_47.lp,10,9,9,9,0.9,0.9,"{'R1': 1, 'R2': 3, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_48.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 1, 'R3': 5, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_49.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 2, 'R3': 4, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_5.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_6.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 3, 'R3': 2, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_7.lp,10,9,9,9,0.9,0.9,"{'R1': 3, 'R2': 2, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_8.lp,10,9,9,9,0.9,0.9,"{'R1': 2, 'R2': 3, 'R3': 3, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
/Users/eleftheriakouppari/Desktop/PHD/CURRENT/CODE/PhD-RPN-ASP/RandomPetriNetsGenerator/RESULTS_full/places_to_stop/10/r1_r2_r3/bonds/token_types_10/randomPN_9.lp,10,9,9,9,0.9,0.9,"{'R1': 4, 'R2': 3, 'R3': 1, 'R4': 0, 'R5': 0, 'R6': 0, 'R7': 0, 'R8': 0, 'R9': 0}",10,1,2.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0
